hour,day,month,weekday,electricity_lag1,electricity_lag24,electricity_rolling24,is_holiday,is_semester,is_exam,campus_id_x,campus_id_y,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,water_lag1h,water_lag24h,water_lag168h,water_rolling7d,electricity_true,water_true,garbage_true,electricity_pred,water_pred,garbage_pred,is_anomaly,electricity_cost_actual,water_cost_actual,garbage_cost_actual,total_cost_actual,electricity_cost_pred,water_cost_pred,garbage_cost_pred,total_cost_pred,cost_difference
10,12,6,5,9.869798052631578,14.035991382978724,11.5784612972385,0.0,0,0,1.0,1.0,8.464444444444446,11.097777777777777,9.488333333333333,90.25555555555556,13.271666666666667,271.50555555555553,207.30455,169.42878333333334,168.13615,167.95130613334618,10.136485842105262,207.42986666666667,72.03932876410862,10.125715,203.70348,71.3302,0,81.0918867368421,9334.344000000001,5402.949657308146,14818.385544044988,81.00572,9166.656,5349.765,14597.428,220.9578096699879
11,12,6,5,10.136485842105262,13.599889015544042,11.445844415858907,0.0,0,0,1.0,1.0,8.61,11.529444444444445,8.954444444444444,84.96111111111111,13.90111111111111,262.8222222222222,207.42986666666667,169.44808333333333,168.17238333333336,168.1857769666795,10.417083862433863,207.56348333333332,73.9899814610188,10.446784,203.70348,77.67494,0,83.3366708994709,9340.356749999999,5549.24860957641,14972.942030475879,83.57427,9166.656,5825.6206,15075.852,-102.90953202412129
12,12,6,5,10.417083862433863,13.817843368421054,11.30893673448903,0.0,0,0,1.0,1.0,9.135555555555555,11.872222222222222,8.709999999999999,82.08888888888889,12.67388888888889,267.74444444444447,207.56348333333332,169.4586,168.18936666666667,168.42124264128267,10.532059015544041,207.7476,84.04666715187108,10.49225,203.9113,81.06716,0,84.25647212435233,9348.642,6303.500036390331,15736.398508514683,83.938,9176.009,6080.037,15339.984,396.4141335146833
13,12,6,5,10.532059015544041,13.360146789473683,11.193558496067524,0.0,0,0,1.0,1.0,9.506666666666668,12.487222222222222,8.505,78.24444444444444,13.642777777777777,277.5722222222222,207.7476,169.51886666666667,168.2043666666667,168.6577257762033,10.591069067357514,207.93353333333334,82.58365576454761,10.597104,204.09145,80.86073,0,84.72855253886011,9357.009,6193.7741823410715,15635.511734879932,84.77683,9184.115,6064.555,15333.447,302.0644692549322
14,12,6,5,10.591069067357514,13.439866391752577,11.077969591001045,0.0,0,0,1.0,1.0,10.09611111111111,12.793333333333335,8.191666666666666,75.50555555555556,11.825555555555555,276.10555555555555,207.93353333333334,169.5309,168.2164,168.89492408969534,10.665732670157068,208.06571666666667,65.23653161111251,10.6743555,204.3618,67.73334,0,85.32586136125654,9362.95725,4892.7398708334385,14341.022982194694,85.394844,9196.281,5080.0005,14361.676,-20.652799055305877
15,12,6,5,10.665732670157068,13.203551139896373,10.965309990396555,0.0,0,0,1.0,1.0,10.25,12.92388888888889,7.972222222222222,73.77777777777777,11.401666666666667,242.84444444444443,208.06571666666667,169.54291666666668,168.21958333333333,169.13282627223504,10.499720725388602,208.18715,71.28847362813967,10.60484,204.3618,69.69632,0,83.99776580310882,9368.42175,5346.635522110475,14799.055037913584,84.83872,9196.281,5227.224,14508.344,290.7112879135839
16,12,6,5,10.499720725388602,13.2379428125,10.858607859320166,0.0,0,0,1.0,1.0,10.379444444444443,12.456111111111111,7.837777777777777,75.11666666666666,8.112222222222222,255.05,208.18715,169.63858333333334,168.32415,169.37081734366362,10.677091666666668,208.30665,69.75477246792575,10.582088,204.55157,69.71129,0,85.41673333333334,9373.79925,5231.607935094431,14690.823918427765,84.65671,9204.821,5228.3467,14517.824,172.9996996777645
17,12,6,5,10.677091666666668,13.181096875,10.775025157497248,0.0,0,0,1.0,1.0,10.027777777777779,11.775,8.108888888888888,79.5,6.805000000000001,207.69444444444446,208.30665,169.67578333333333,168.34036666666668,169.60938797858424,11.17511203125,208.42023333333333,73.60582250516175,11.027167,204.55157,73.07295,0,89.40089625,9378.9105,5520.4366878871315,14988.74808413713,88.21734,9204.821,5480.471,14773.51,215.23831851213072
18,12,6,5,11.17511203125,12.744559020618556,10.727466226082589,0.0,0,0,1.0,1.0,9.84388888888889,11.20888888888889,8.390555555555554,83.60555555555555,5.141111111111111,207.75,208.42023333333333,169.68663333333333,168.34653333333333,169.84838986350488,11.603144666666667,208.49885,62.13654247309948,11.416331,204.55157,63.552334,0,92.82515733333334,9382.44825,4660.240685482461,14135.514092815793,91.33065,9204.821,4766.425,14062.577,72.93694437829254
19,12,6,5,11.603144666666667,12.129163750000002,10.704653369055386,0.0,0,0,1.0,1.0,9.052777777777777,10.848888888888888,8.563888888888888,86.40555555555555,7.643333333333333,194.3388888888889,208.49885,169.69046666666665,168.39886666666663,170.08746456588582,11.58165518134715,208.56341666666668,48.07227959222018,11.563776,204.78313,49.403633,0,92.6532414507772,9385.35375,3605.4209694165133,13083.42796086729,92.51021,9215.24,3705.2725,13013.022,70.40549992978958
20,12,6,5,11.58165518134715,11.910026875,10.681546437519332,0.0,0,0,1.0,1.0,9.156666666666666,10.65,8.642222222222223,88.06666666666666,6.1688888888888895,197.67222222222222,208.56341666666668,169.70261666666664,168.40945,170.3268457166795,11.355460518134716,208.62548333333334,49.87615074347074,11.501534,204.78313,51.116737,0,90.84368414507773,9388.14675,3740.7113057603055,13219.701739905384,92.012276,9215.24,3833.7554,13141.008,78.69392740538387
21,12,6,5,11.355460518134716,11.392488298969072,10.678127987238454,0.0,0,0,1.0,1.0,9.273888888888889,10.567777777777778,8.802222222222223,89.46111111111111,5.355555555555555,221.28333333333333,208.62548333333334,169.70633333333333,168.41441666666665,170.56654889128265,11.31044549222798,208.68455,25.0,11.236385,204.78313,24.452242,0,90.48356393782385,9390.80475,1875.0,11356.288313937823,89.89108,9215.24,1833.9181,11139.049,217.23948581282275
22,12,6,5,11.31044549222798,11.471657447916668,10.673038760685188,0.0,0,0,1.0,1.0,9.507777777777779,10.547777777777778,9.092777777777778,91.18333333333334,4.456666666666667,222.00555555555556,208.68455,169.79145000000003,168.47164999999998,170.80624889128268,11.349516010638299,208.74125,25.0,11.270774,204.78313,24.601494,0,90.79612808510639,9393.35625,1875.0,11359.152378085108,90.16619,9215.24,1845.112,11150.519,208.63382339760756
23,12,6,5,11.349516010638299,11.20735881443299,10.673032407967412,0.0,0,0,1.0,1.0,9.315,10.529444444444444,9.099444444444446,91.02777777777777,5.271111111111111,304.6277777777778,208.74125,169.79313333333332,168.47386666666665,171.04621942699694,11.207206349206349,208.78891666666667,25.0,11.208355,204.78313,24.720533,0,89.65765079365079,9395.50125,1875.0,11360.15890079365,89.66684,9215.24,1854.04,11158.947,201.2116351686509
0,10,7,5,11.207206349206349,10.424075842105262,10.440761591629693,0.0,0,0,3.0,1.0,0.7616666666666667,3.1816666666666666,2.6175,95.975,4.34,106.08333333333333,208.78891666666667,206.87436666666665,204.40253333333334,170.54354764539062,4.84957625,119.95367402346668,25.0,4.8508177,119.07508,24.52176,0,38.79661,5397.9153310560005,1875.0,7311.711941056001,38.80654,5358.3784,1839.1321,7236.3174,75.3945582435008
1,10,7,5,4.84957625,10.26538447368421,10.20329843421169,0.0,0,0,3.0,1.0,0.0325,2.4291666666666667,1.8508333333333333,95.85,3.6116666666666664,108.53333333333333,119.95367402346668,206.91281666666666,204.44338333333334,170.0409144550541,4.566268695652174,120.0010073568,25.0,4.6069345,117.80005,25.194195,0,36.53014956521739,5400.045331056,1875.0,7311.575480621217,36.855476,5301.002,1889.5646,7227.422,84.15360562121714
2,10,7,5,4.566268695652174,10.196640418848167,9.984249857731905,0.0,0,0,3.0,1.0,-0.7075,1.4883333333333333,0.9983333333333333,96.39166666666667,1.8783333333333334,225.025,120.0010073568,206.94463333333334,204.4778,169.53807739566997,4.939474583333333,120.00117402346667,25.0,4.9083157,117.80005,25.19428,0,39.51579666666667,5400.052831056,1875.0,7314.568627722667,39.266525,5301.002,1889.571,7229.84,84.72878397266686
3,10,7,5,4.939474583333333,9.877402712765958,9.77117708844999,0.0,0,0,3.0,1.0,-1.2491666666666668,1.1241666666666668,0.7058333333333333,96.825,2.575,285.45,120.00117402346667,206.9743,204.51013333333333,169.0350478759684,4.76365625,120.00117402346667,25.0,4.8606057,117.80005,24.99904,0,38.10925,5400.052831056,1875.0,7313.162081056001,38.884846,5301.002,1874.9281,7214.815,98.34713964975072
4,10,7,5,4.76365625,10.422684816753927,9.541663224557466,0.0,0,0,3.0,1.0,-2.1325,0.3908333333333333,-0.009166666666666653,97.0,2.816666666666667,273.76666666666665,120.00117402346667,207.01246666666665,204.55113333333335,168.53181538007632,4.914352083333333,120.00807402346666,25.0,4.9166865,117.80005,25.397238,0,39.314816666666665,5400.363331056,1875.0,7314.678147722667,39.333492,5301.002,1904.7928,7245.1284,69.54972975391684
5,10,7,5,4.914352083333333,10.22726953125,9.319684528810939,0.0,0,0,3.0,1.0,-2.4825,0.12333333333333334,-0.2675,97.09166666666667,3.06,275.0416666666667,120.00807402346666,207.04846666666666,204.583,168.02843784450172,4.899780833333334,120.01557402346667,25.0,4.9437284,117.80005,25.151518,0,39.19824666666667,5400.700831056,1875.0,7314.899077722667,39.549828,5301.002,1886.3639,7226.9155,87.98355037891724
6,10,7,5,4.899780833333334,10.74071847368421,9.12154240490743,0.0,0,0,3.0,1.0,-2.654166666666667,-0.039999999999999994,-0.4066666666666666,97.33333333333333,2.96,214.34166666666667,120.01557402346667,207.0778,204.61206666666666,167.52491308670488,5.9853075,120.01990735680002,25.0,5.8779397,117.80005,25.167389,0,47.88246,5400.895831056001,1875.0,7323.778291056001,47.023518,5301.002,1887.5542,7235.5796,88.19870121225085
7,10,7,5,5.9853075,10.821603386243387,8.913859729091733,0.0,0,0,3.0,1.0,-2.6108333333333333,-0.26083333333333336,-0.6266666666666667,97.34166666666667,1.465,213.15,120.01990735680002,207.12875,204.65015,167.02119190033662,5.837219166666666,120.02499069013334,25.0,5.973125,117.80005,25.044989,0,46.69775333333333,5401.124581056,1875.0,7322.822334389333,47.785,5301.002,1878.3741,7227.161,95.66120157683326
8,10,7,5,5.837219166666666,10.205416984126984,8.765880977941515,0.0,0,0,3.0,1.0,-0.18666666666666665,2.5025,2.1983333333333333,97.70833333333333,5.516666666666667,223.19166666666666,120.02499069013334,207.19778333333335,204.70206666666667,166.51722547587315,6.653926956521739,120.0357073568,51.45699392116897,6.623823,117.80005,50.16028,0,53.231415652173915,5401.606831056,3859.274544087673,9314.112790795847,52.990585,5301.002,3762.021,9116.014,198.0991189208471
9,10,7,5,6.653926956521739,9.869798052631578,8.647329982692977,0.0,0,0,3.0,1.0,3.7883333333333336,6.8966666666666665,5.020833333333333,88.00833333333334,10.215,139.68333333333334,120.0357073568,207.30455,204.7564,166.01302384072451,7.0245741666666675,120.05052529503334,49.5358730705113,6.84302,117.80005,49.22847,0,56.19659333333334,5402.273638276501,3715.1904802883473,9173.660711898181,54.74416,5301.002,3692.1353,9047.881,125.77985252318103
10,10,7,5,7.0245741666666675,10.136485842105262,8.428254444133035,0.0,0,0,3.0,1.0,6.620833333333334,9.475,5.7975,77.975,9.7375,156.95833333333334,120.05052529503334,207.42986666666667,204.82068333333333,165.50873669727176,4.878672916666667,120.10044323326666,38.4437327905091,5.07651,117.80005,42.336403,0,39.029383333333335,5404.519945497,2883.279959288183,8326.829288118515,40.61208,5301.002,3175.2302,8516.845,-190.01543844398475
11,10,7,5,4.878672916666667,10.417083862433863,8.104055567920513,0.0,0,0,3.0,1.0,8.577499999999999,11.660833333333333,6.448333333333333,70.50833333333334,11.661666666666667,162.58333333333334,120.10044323326666,207.56348333333332,204.91648333333333,165.00400193477134,2.6363108333333334,120.12104323326668,52.68306930322326,2.8537033,117.80005,52.070457,0,21.090486666666667,5405.446945497,3951.2301977417446,9377.767629905411,22.829626,5301.002,3905.2844,9229.116,148.651418967911
12,10,7,5,2.6363108333333334,10.532059015544041,7.7653139233334505,0.0,0,0,3.0,1.0,10.051666666666668,13.289166666666667,6.628333333333333,64.05,12.6625,152.04166666666666,120.12104323326668,207.7476,205.08526666666666,164.49896657703286,2.4022595454545455,120.23932656660001,46.516687780081114,2.3966415,117.901825,48.989014,0,19.218076363636364,5410.769695497001,3488.7515835060835,8918.73935536672,19.173132,5305.582,3674.176,8998.932,-80.1922852582793
13,10,7,5,2.4022595454545455,10.591069067357514,7.41368231364283,0.0,0,0,3.0,1.0,11.115,14.310833333333333,6.538333333333333,59.541666666666664,12.317499999999999,153.38333333333333,120.23932656660001,207.93353333333334,205.16233333333332,163.99373361160002,2.1519104347826086,120.28319514061667,56.275653219844244,2.2784364,118.02294,53.72515,0,17.21528347826087,5412.74378132775,4220.673991488318,9650.63305629433,18.227491,5311.032,4029.3862,9358.646,291.98657191932944
14,10,7,5,2.1519104347826086,10.665732670157068,7.0673812128029505,0.0,0,0,3.0,1.0,11.58,14.959166666666667,6.083333333333333,55.358333333333334,12.756666666666666,144.11666666666667,120.28319514061667,208.06571666666667,205.23460000000003,163.48813122064448,2.35450625,120.29339831946668,49.55683716008809,2.4695911,118.02294,48.63271,0,18.83605,5413.202924376001,3716.7627870066067,9148.801761382607,19.75673,5311.032,3647.4531,8978.242,170.55957388260686
15,10,7,5,2.35450625,10.499720725388602,6.763403231189538,0.0,0,0,3.0,1.0,11.903333333333334,15.023333333333333,5.736666666666666,53.791666666666664,11.055,147.15833333333333,120.29339831946668,208.18715,205.2937,162.98228091302224,3.2042491666666666,120.31084831946667,43.39455129796706,3.1709418,118.02294,44.047695,0,25.633993333333333,5413.988174376001,3254.59134734753,8694.213515056863,25.367535,5311.032,3303.5771,8639.977,54.23695255686289
16,10,7,5,3.2042491666666666,10.677091666666668,6.550966616606203,0.0,0,0,3.0,1.0,11.5125,14.135833333333332,5.861666666666666,57.49166666666667,8.648333333333333,160.10833333333332,120.31084831946667,208.30665,205.36181666666667,162.47624310540002,5.578612916666667,120.34746498613335,46.55666814292038,5.5853815,118.02294,46.17534,0,44.628903333333334,5415.635924376001,3491.7501107190283,8952.014938428361,44.683052,5311.032,3463.1504,8818.865,133.14970405336135
17,10,7,5,5.578612916666667,11.17511203125,6.393322202260642,0.0,0,0,3.0,1.0,8.651666666666667,10.894166666666667,5.676666666666667,70.5,6.486666666666666,181.275,120.34746498613335,208.42023333333333,205.42155,161.96988000015875,7.391646086956522,120.35254831946666,44.614043849724304,7.0869493,118.02294,45.034683,0,59.133168695652174,5415.864674376,3346.053288729323,8821.051131800974,56.695595,5311.032,3377.6013,8745.329,75.72203023847396
18,10,7,5,7.391646086956522,11.603144666666667,6.191333136288421,0.0,0,0,3.0,1.0,4.871666666666667,7.153333333333333,5.066666666666666,86.66666666666667,6.1,247.13333333333333,120.35254831946666,208.49885,205.45976666666667,161.46336401793334,6.755407083333334,120.3650816528,49.32402648323799,6.682245,118.02294,49.010765,0,54.04325666666667,5416.428674376,3699.3019862428496,9169.773917285516,53.45796,5311.032,3675.8074,9040.298,129.4760657230163
19,10,7,5,6.755407083333334,11.58165518134715,5.947038267621178,0.0,0,0,3.0,1.0,4.0,6.244166666666667,5.010833333333333,91.80833333333334,5.795,174.55,120.3650816528,208.56341666666668,205.50658333333334,160.9567827579302,5.718578333333333,120.4009316528,37.57284948890875,5.791997,118.02294,36.123177,0,45.74862666666667,5418.041924376,2817.9637116681565,8281.754262710823,46.335976,5311.032,2709.2383,8066.6064,215.14781739832324
20,10,7,5,5.718578333333333,11.355460518134716,5.680550485615566,0.0,0,0,3.0,1.0,3.143333333333333,5.614166666666667,4.573333333333333,93.09166666666667,6.47,98.34166666666667,120.4009316528,208.62548333333334,205.54293333333334,160.450001497927,4.95975375,120.4036816528,27.650282974724842,5.017552,118.02294,29.137413,0,39.67803,5418.165674376,2073.7712231043633,7531.614927480364,40.140415,5311.032,2185.306,7536.4785,-4.863588144636196
21,10,7,5,4.95975375,11.31044549222798,5.4070277741338435,0.0,0,0,3.0,1.0,2.0983333333333336,4.746666666666667,4.08,95.35833333333333,6.86,94.85833333333333,120.4036816528,208.68455,205.57496666666665,159.9430429561778,4.745900416666667,120.4059316528,25.0,4.7651563,118.02294,24.628145,1,37.96720333333334,5418.266924376,1875.0,7331.234127709334,38.12125,5311.032,1847.1108,7196.264,134.96996755308373
22,10,7,5,4.745900416666667,11.349516010638299,5.1395089473016915,0.0,0,0,3.0,1.0,1.5416666666666667,4.039166666666667,3.4541666666666666,95.83333333333333,5.51,181.91666666666666,120.4059316528,208.74125,205.61453333333333,159.43602588268254,4.929064166666667,120.43566498613333,25.0,4.9496865,118.02294,24.743034,1,39.43251333333333,5419.604924376,1875.0,7334.037437709333,39.597492,5311.032,1855.7275,7206.3574,127.68001583433306
23,10,7,5,4.929064166666667,11.207206349206349,4.860049012612539,0.0,0,0,3.0,1.0,1.5508333333333333,3.7041666666666666,3.2199999999999998,96.575,3.5816666666666666,101.94166666666666,120.43566498613333,208.78891666666667,205.64853333333335,158.9288295433143,4.500167916666666,120.43954831946667,25.0,4.529024,118.02294,24.375292,1,36.00134333333333,5419.779674376,1875.0,7330.781017709333,36.232193,5311.032,1828.1469,7175.4116,155.36939661558336
0,11,7,6,4.500167916666666,4.84957625,5.043491393521408,0.0,0,0,3.0,1.0,0.9299999999999999,3.158333333333333,2.705,96.73333333333333,3.4733333333333336,102.05,120.43954831946667,119.95367402346668,119.1096264486,159.23051906842184,9.252193391812865,169.79346666666666,25.0,9.094602,164.78601,25.310019,1,74.01754713450292,7640.706,1875.0,9589.723547134503,72.75681,7415.3706,1898.2513,9386.379,203.34464088450295
